Date,dew,humidity,pm1,pm10,pm25,pressure,temperature,wind-speed
2022-05-25,19.9,88.4,63.0,26.0,75.0,916.3,22.0,2.5
2022-05-26,17.6,71.6,56.0,22.0,65.0,916.0,23.0,2.0
2022-05-27,20.8,71.4,46.0,19.0,56.0,912.5,25.7,2.0
2022-05-28,21.3,81.9,58.0,23.0,66.0,911.7,24.6,2.0
2022-05-29,21.7,75.3,76.0,35.0,87.0,912.1,24.4,1.5
2022-05-30,21.7,78.1,62.0,27.0,72.0,913.0,25.8,2.0
2022-05-31,22.2,72.9,56.0,24.0,65.0,912.5,27.5,2.5
2022-06-01,22.9,69.3,62.0,35.0,80.0,911.6,28.6,1.5
2022-06-02,22.3,79.6,60.0,29.0,72.0,912.4,26.1,2.5
2022-06-03,21.3,72.5,58.0,24.0,66.0,911.4,27.4,2.0
2022-06-04,22.7,71.3,63.0,26.0,73.0,911.5,28.4,2.0
2022-06-05,23.4,79.8,62.0,23.0,70.0,912.2,27.2,2.0
2022-06-06,23.5,75.3,67.0,22.0,70.0,911.4,25.1,1.5
2022-06-07,23.9,77.1,67.0,25.0,74.0,910.9,28.4,2.0
2022-06-08,23.4,78.8,46.0,12.0,49.0,911.7,27.4,1.5
2022-06-09,22.6,75.3,44.0,14.0,50.0,909.8,24.2,1.5
2022-06-10,23.3,73.9,57.0,28.0,73.0,911.2,28.4,2.0
2022-06-11,22.6,76.6,51.0,20.0,60.0,911.3,28.4,2.5
2022-06-12,23.3,67.4,55.0,23.0,64.0,911.9,30.0,1.5
2022-06-13,24.1,73.2,57.0,23.0,68.0,912.1,27.0,2.5
2022-06-14,23.4,73.3,63.0,23.0,69.0,911.8,26.5,1.5
2022-06-15,23.6,90.9,,,,910.8,25.2,1.5
2022-06-16,22.8,91.4,,,,912.0,24.3,1.5
2022-06-17,22.2,79.7,29.0,10.0,36.0,912.2,26.6,2.0
2022-06-18,22.9,71.8,29.0,13.0,36.0,912.9,28.8,1.5
2022-06-19,21.6,66.7,19.0,9.0,24.0,912.3,28.6,2.0
2022-06-20,22.3,76.1,40.0,16.0,51.0,909.8,26.6,2.0
2022-06-21,21.5,69.4,45.0,22.0,59.0,910.4,27.8,2.0
2022-06-22,23.0,67.4,25.0,11.0,35.0,914.4,29.8,2.5
2022-06-23,,,36.0,13.0,46.0,,,
2022-06-24,,,,,,,,
2022-06-25,,,,,,,,
2022-06-26,,,,,,,,
2022-06-27,,,,,,,,
2022-06-28,,,,,,,,
2022-06-29,,,,,,,,
2022-06-30,,,,,,,,
2022-07-01,,,,,,,,
2022-07-02,,,,,,,,
2022-07-03,,,,,,,,
2022-07-04,,,,,,,,
2022-07-05,,,,,,,,
2022-07-06,,,,,,,,
2022-07-07,,,,,,,,
2022-07-08,,,,,,,,
2022-07-09,,,,,,,,
2022-07-10,,,,,,,,
2022-07-11,,,,,,,,
2022-07-12,,,,,,,,
2022-07-13,,,,,,,,
2022-07-14,,,,,,,,
2022-07-15,,,,,,,,
2022-07-16,,,,,,,,
2022-07-17,,,,,,,,
2022-07-18,,,,,,,,
2022-07-19,,,,,,,,
2022-07-20,,,,,,,,
2022-07-21,,,,,,,,
2022-07-22,,,,,,,,
2022-07-23,,,,,,,,
2022-07-24,,,,,,,,
2022-07-25,,,,,,,,
2022-07-26,,,,,,,,
2022-07-27,,,,,,,,
2022-07-28,,,,,,,,
2022-07-29,,,,,,,,
2022-07-30,,,,,,,,
2022-07-31,,,,,,,,
2022-08-01,,,,,,,,
2022-08-02,,,,,,,,
2022-08-03,,,,,,,,
2022-08-04,,,,,,,,
2022-08-05,,,,,,,,
2022-08-06,,,,,,,,
2022-08-07,,,,,,,,
2022-08-08,,,,,,,,
2022-08-09,,,,,,,,
2022-08-10,,,,,,,,
2022-08-11,,,,,,,,
2022-08-12,,,,,,,,
2022-08-13,,,,,,,,
2022-08-14,,,,,,,,
2022-08-15,,,,,,,,
2022-08-16,,,,,,,,
2022-08-17,,,,,,,,
2022-08-18,,,,,,,,
2022-08-19,,,,,,,,
2022-08-20,,,,,,,,
2022-08-21,,,,,,,,
2022-08-22,,,,,,,,
2022-08-23,,,,,,,,
2022-08-24,,,,,,,,
2022-08-25,,,,,,,,
2022-08-26,,,,,,,,
2022-08-27,,,,,,,,
2022-08-28,,,,,,,,
2022-08-29,,,,,,,,
2022-08-30,,,,,,,,
2022-08-31,,,,,,,,
2022-09-01,,,,,,,,
2022-09-02,,,,,,,,
2022-09-03,,,,,,,,
2022-09-04,,,,,,,,
2022-09-05,,,,,,,,
2022-09-06,,,,,,,,
2022-09-07,,,,,,,,
2022-09-08,,,,,,,,
2022-09-09,,,,,,,,
2022-09-10,,,,,,,,
2022-09-11,,,,,,,,
2022-09-12,,,,,,,,
2022-09-13,,,,,,,,
2022-09-14,,,,,,,,
2022-09-15,,,,,,,,
2022-09-16,,,,,,,,
2022-09-17,,,,,,,,
2022-09-18,,,,,,,,
2022-09-19,,,,,,,,
2022-09-20,,,,,,,,
2022-09-21,,,,,,,,
2022-09-22,,,,,,,,
2022-09-23,,,,,,,,
2022-09-24,,,,,,,,
2022-09-25,,,,,,,,
2022-09-26,,,,,,,,
2022-09-27,,,,,,,,
2022-09-28,,,,,,,,
2022-09-29,,,,,,,,
2022-09-30,,,,,,,,
2022-10-01,,,,,,,,
2022-10-02,,,,,,,,
2022-10-03,,,,,,,,
2022-10-04,,,,,,,,
2022-10-05,,,,,,,,
2022-10-06,,,,,,,,
2022-10-07,,,,,,,,
2022-10-08,,,,,,,,
2022-10-09,,,,,,,,
2022-10-10,,,,,,,,
2022-10-11,,,,,,,,
2022-10-12,20.7,64.3,,,,917.0,24.6,1.0
2022-10-13,20.1,73.7,,,,920.0,25.0,1.0
2022-10-14,20.6,71.7,,,,920.6,24.4,1.0
2022-10-15,19.7,62.1,,,,919.0,24.6,1.5
2022-10-16,18.2,61.0,,,,922.2,22.8,1.5
2022-10-17,17.4,69.5,,,,923.7,23.4,1.5
2022-10-18,17.9,72.6,67.0,23.0,70.0,922.1,23.2,1.0
2022-10-19,16.3,62.8,67.0,19.0,68.0,921.6,21.6,1.5
2022-10-20,17.1,68.2,53.0,13.0,54.0,923.4,23.0,1.5
2022-10-21,18.5,78.2,61.0,17.0,62.0,924.9,23.0,2.0
2022-10-22,14.9,60.3,63.0,17.0,64.0,926.4,23.2,2.0
2022-10-23,15.3,57.4,63.0,18.0,64.0,925.2,23.1,1.5
2022-10-24,17.7,70.2,55.0,14.0,55.0,916.2,22.8,1.0
2022-10-25,18.4,80.6,57.0,15.0,58.0,917.0,22.3,1.0
2022-10-26,18.3,76.2,70.0,20.0,71.0,921.0,22.4,1.5
2022-10-27,18.2,65.7,92.0,30.0,93.0,920.9,22.2,1.5
2022-10-28,17.0,77.5,101.0,33.0,102.0,922.3,21.8,1.5
2022-10-29,15.9,74.7,87.0,28.0,88.0,922.1,19.5,1.0
2022-10-30,16.1,61.6,77.0,24.0,78.0,922.8,19.7,1.0
2022-10-31,17.1,80.1,79.0,24.0,80.0,923.0,22.5,1.5
2022-11-01,18.0,79.5,71.0,21.0,72.0,923.2,21.8,1.5
2022-11-02,15.4,78.9,66.0,19.0,67.0,919.3,18.2,1.0
2022-11-03,16.3,73.3,67.0,20.0,68.0,920.8,22.2,1.5
2022-11-04,16.3,58.4,67.0,19.0,68.0,922.4,19.4,2.0
2022-11-05,16.7,76.2,69.0,20.0,69.0,924.6,22.2,1.5
2022-11-06,17.2,77.5,73.0,23.0,75.0,925.8,21.8,1.5
2022-11-07,17.5,83.5,87.0,34.0,91.0,924.2,20.8,1.5
2022-11-08,17.1,79.4,99.0,38.0,103.0,924.2,21.1,2.0
2022-11-09,16.1,77.7,87.0,31.0,90.0,924.0,21.0,2.0
2022-11-10,14.6,80.4,92.0,34.0,96.0,924.2,16.8,0.5
2022-11-11,15.6,64.6,88.0,32.0,91.0,923.5,17.9,2.0
2022-11-12,,,,,,,,
2022-11-13,,,,,,,,
2022-11-14,,,,,,,,
2022-11-15,,,,,,,,
2022-11-16,,,,,,,,
2022-11-17,,,,,,,,
2022-11-18,,,,,,,,
2022-11-19,,,,,,,,
2022-11-20,,,,,,,,
2022-11-21,,,,,,,,
2022-11-22,,,,,,,,
2022-11-23,,,,,,,,
2022-11-24,,,,,,,,
2022-11-25,,,,,,,,
2022-11-26,,,,,,,,
2022-11-27,,,,,,,,
2022-11-28,,,,,,,,
2022-11-29,,,,,,,,
2022-11-30,,,,,,,,
2022-12-01,,,,,,,,
2022-12-02,,,,,,,,
2022-12-03,,,,,,,,
2022-12-04,,,,,,,,
2022-12-05,,,,,,,,
2022-12-06,,,,,,,,
2022-12-07,,,,,,,,
2022-12-08,,,,,,,,
2022-12-09,,,,,,,,
2022-12-10,,,,,,,,
2022-12-11,,,,,,,,
2022-12-12,,,,,,,,
2022-12-13,,,,,,,,
2022-12-14,,,,,,,,
2022-12-15,,,,,,,,
2022-12-16,,,,,,,,
2022-12-17,,,,,,,,
2022-12-18,,,,,,,,
2022-12-19,,,,,,,,
2022-12-20,,,,,,,,
2022-12-21,,,,,,,,
2022-12-22,,,,,,,,
2022-12-23,,,,,,,,
2022-12-24,,,,,,,,
2022-12-25,,,,,,,,
2022-12-26,,,,,,,,
2022-12-27,,,,,,,,
2022-12-28,,,,,,,,
2022-12-29,,,,,,,,
2022-12-30,,,,,,,,
2022-12-31,,,,,,,,
2023-01-01,,,,,,,,
